timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,behavior_type
2025-01-01T10:01:40+00:00,192.0.2.195,198.51.100.159,20250,8333,synthetic_tx_00000101,"[""synthetic_wallet_000195""]","[""synthetic_wallet_000413"",""synthetic_wallet_001819"",""synthetic_wallet_000683"",""synthetic_wallet_001228""]",[0.87553789],"[0.2185854,0.2185854,0.2185854,0.21858542]",0.00119625,P2TR,NL,64516,HIGH_NETWORK_DIVERSITY
2025-02-01T20:36:17+00:00,203.0.113.168,192.0.2.188,12497,8333,synthetic_tx_00000102,"[""synthetic_wallet_002176""]","[""synthetic_wallet_001688""]",[1.72041091],[1.72013261],0.00027828,P2TR,SG,64517,NORMAL
2025-02-02T21:13:55+00:00,192.0.2.237,203.0.113.32,17668,8333,synthetic_tx_00000103,"[""synthetic_wallet_000987""]","[""synthetic_wallet_002040""]",[0.40063841],[0.39994128],0.00069711,P2PKH,NL,64518,NORMAL
2025-02-03T16:04:58+00:00,198.51.100.152,203.0.113.232,20629,8333,synthetic_tx_00000104,"[""synthetic_wallet_001906""]","[""synthetic_wallet_002240"",""synthetic_wallet_000648"",""synthetic_wallet_000303""]",[2.36582731],"[0.78811523,0.78811523,0.78811523]",0.0014816,P2TR,AU,64517,MIXING_LIKE
2025-02-04T03:52:59+00:00,198.51.100.118,192.0.2.66,38694,8333,synthetic_tx_00000105,"[""synthetic_wallet_001872""]","[""synthetic_wallet_000816"",""synthetic_wallet_001576"",""synthetic_wallet_001981""]",[0.63115397],"[0.21009726,0.21009726,0.21009727]",0.00086216,P2WPKH,ZA,64513,EXCHANGE_LIKE
2025-01-01T00:17:41+00:00,192.0.2.122,198.51.100.121,49826,18444,synthetic_tx_00000106,"[""synthetic_wallet_001622""]","[""synthetic_wallet_001125""]",[1.43652609],[1.43549423],0.00103184,P2TR,DE,64513,NORMAL
2025-01-02T22:06:09+00:00,198.51.100.169,192.0.2.193,13484,8333,synthetic_tx_00000107,"[""synthetic_wallet_001173""]","[""synthetic_wallet_000943""]",[2.0147333],[2.01439696],0.00033632,P2SH_P2WPKH,JP,64514,LAYERING_LIKE
2025-01-03T13:17:03+00:00,192.0.2.162,198.51.100.53,20364,8333,synthetic_tx_00000108,"[""synthetic_wallet_000162""]","[""synthetic_wallet_001807"",""synthetic_wallet_000137"",""synthetic_wallet_002375""]",[1.84428143],"[0.61471237,0.61471237,0.61471237]",0.0001443,P2TR,GB,64513,EXCHANGE_LIKE
2025-01-04T13:19:13+00:00,203.0.113.34,203.0.113.203,55449,8333,synthetic_tx_00000109,"[""synthetic_wallet_000542""]","[""synthetic_wallet_002211""]",[1.35058832],[1.3492172],0.0013711,P2TR,DE,64513,NORMAL
2025-01-05T10:01:49+00:00,192.0.2.76,203.0.113.131,45347,8333,synthetic_tx_00000110,"[""synthetic_wallet_000076""]","[""synthetic_wallet_001389"",""synthetic_wallet_000473"",""synthetic_wallet_001920"",""synthetic_wallet_000310""]",[13.5870193],"[3.39666827,3.39666827,3.39666827,3.3966683]",0.00034617,P2TR,SG,64517,HIGH_NETWORK_DIVERSITY
2025-01-09T10:01:50+00:00,192.0.2.206,203.0.113.242,45118,8333,synthetic_tx_00000111,"[""synthetic_wallet_000206""]","[""synthetic_wallet_001500"",""synthetic_wallet_000371"",""synthetic_wallet_001618"",""synthetic_wallet_000058""]",[9.68147293],"[2.42019632,2.42019632,2.42019632,2.42019632]",0.00068763,P2WPKH,DE,64517,HIGH_NETWORK_DIVERSITY
2025-01-07T08:30:47+00:00,192.0.2.22,198.51.100.190,62835,8333,synthetic_tx_00000112,"[""synthetic_wallet_001522""]","[""synthetic_wallet_000444""]",[1.20511833],[1.20418519],0.00093312,P2SH_P2WPKH,AU,64513,NORMAL
2025-01-08T01:39:03+00:00,198.51.100.148,198.51.100.234,33308,8333,synthetic_tx_00000113,"[""synthetic_wallet_001902""]","[""synthetic_wallet_001238"",""synthetic_wallet_001673"",""synthetic_wallet_000478"",""synthetic_wallet_000573""]",[2.36834076],"[0.59196931,0.59196931,0.59196931,0.59196931]",0.0004635,P2SH_P2WPKH,GB,64513,EXCHANGE_LIKE
2025-01-09T15:15:35+00:00,203.0.113.48,198.51.100.106,59050,8333,synthetic_tx_00000114,"[""synthetic_wallet_000556""]","[""synthetic_wallet_001860"",""synthetic_wallet_001521"",""synthetic_wallet_002214""]",[1.48898385],"[0.49596373,0.49596373,0.49596374]",0.00109263,P2PKH,SG,64517,MIXING_LIKE
2025-01-10T01:11:28+00:00,192.0.2.172,198.51.100.142,30167,443,synthetic_tx_00000115,"[""synthetic_wallet_001672""]","[""synthetic_wallet_001146""]",[1.74118763],[1.74085388],0.00033373,P2PKH,SG,64513,LAYERING_LIKE
2025-01-07T10:01:55+00:00,192.0.2.95,203.0.113.213,55038,8333,synthetic_tx_00000116,"[""synthetic_wallet_000095""]","[""synthetic_wallet_001471"",""synthetic_wallet_000250"",""synthetic_wallet_001632"",""synthetic_wallet_001132""]",[17.42931342],"[4.35697234,4.35697234,4.35697234,4.35697235]",0.00142403,P2SH_P2WPKH,BR,64516,HIGH_NETWORK_DIVERSITY
2025-01-12T08:52:05+00:00,192.0.2.196,192.0.2.208,14472,8333,synthetic_tx_00000117,"[""synthetic_wallet_002446""]","[""synthetic_wallet_000208"",""synthetic_wallet_001367""]",[2.47261121],"[1.23571429,1.2357143]",0.0011826,P2SH_P2WPKH,AU,64517,EXCHANGE_LIKE
2025-01-13T05:22:20+00:00,192.0.2.205,203.0.113.89,19195,80,synthetic_tx_00000118,"[""synthetic_wallet_000955""]","[""synthetic_wallet_001347""]",[1.9821772],[1.98127917],0.00089801,P2SH_P2WPKH,FR,64516,NORMAL
2025-01-14T00:56:19+00:00,203.0.113.207,198.51.100.197,52694,8333,synthetic_tx_00000119,"[""synthetic_wallet_000715""]","[""synthetic_wallet_000451""]",[0.37291791],[0.37237411],0.00054378,P2WPKH,FR,64516,NORMAL
2025-01-15T04:36:54+00:00,198.51.100.83,192.0.2.215,49891,8333,synthetic_tx_00000120,"[""synthetic_wallet_001087""]","[""synthetic_wallet_000215""]",[1.86720924],[1.86641535],0.00079387,P2TR,FR,64518,NORMAL
2025-01-04T10:02:00+00:00,192.0.2.132,192.0.2.183,41335,8333,synthetic_tx_00000121,"[""synthetic_wallet_000132""]","[""synthetic_wallet_002433""]",[8.16349729],[8.16315716],0.00034011,P2WPKH,ZA,64513,RAPID_TRANSFER
2025-01-17T17:26:21+00:00,192.0.2.128,192.0.2.251,8099,8333,synthetic_tx_00000122,"[""synthetic_wallet_000128""]","[""synthetic_wallet_000251""]",[2.12588143],[2.12523626],0.00064515,P2TR,CA,64519,NORMAL
2025-01-18T22:08:50+00:00,198.51.100.77,203.0.113.63,41939,8333,synthetic_tx_00000123,"[""synthetic_wallet_000331""]","[""synthetic_wallet_001321""]",[0.41341787],[0.41321982],0.00019803,P2WPKH,FR,64512,NORMAL
2025-01-19T10:44:12+00:00,192.0.2.197,203.0.113.166,7523,80,synthetic_tx_00000124,"[""synthetic_wallet_002447""]","[""synthetic_wallet_002174""]",[1.16160277],[1.16069066],0.00091209,P2SH_P2WPKH,BR,64518,NORMAL
2025-01-20T12:20:24+00:00,192.0.2.186,192.0.2.196,48839,8333,synthetic_tx_00000125,"[""synthetic_wallet_000936""]","[""synthetic_wallet_001696""]",[2.0771771],[2.07657297],0.00060411,P2TR,ZA,64517,NORMAL
2025-01-21T05:33:26+00:00,198.51.100.41,192.0.2.35,7002,80,synthetic_tx_00000126,"[""synthetic_wallet_001045""]","[""synthetic_wallet_001535""]",[1.73271154],[1.73199486],0.00071666,P2TR,US,64516,NORMAL
2025-01-22T20:15:24+00:00,192.0.2.27,203.0.113.25,37834,8333,synthetic_tx_00000127,"[""synthetic_wallet_001527""]","[""synthetic_wallet_000533""]",[0.1969534],[0.19551801],0.00143537,P2PKH,NL,64518,NORMAL
2025-01-23T10:28:20+00:00,192.0.2.233,192.0.2.211,38898,8333,synthetic_tx_00000128,"[""synthetic_wallet_001733""]","[""synthetic_wallet_000211""]",[1.52100472],[1.52047075],0.00053395,P2SH_P2WPKH,IN,64514,NORMAL
2025-01-24T13:22:56+00:00,192.0.2.169,203.0.113.178,15845,18444,synthetic_tx_00000129,"[""synthetic_wallet_000919""]","[""synthetic_wallet_001436"",""synthetic_wallet_002280""]",[0.33146902],"[0.16552196,0.16552197]",0.00042507,P2PKH,FR,64520,EXCHANGE_LIKE
2025-01-25T06:34:07+00:00,198.51.100.92,192.0.2.119,61417,8333,synthetic_tx_00000130,"[""synthetic_wallet_001096""]","[""synthetic_wallet_000119""]",[0.71951245],[0.71836644],0.00114599,P2PKH,SG,64517,NORMAL
2025-01-26T23:55:59+00:00,203.0.113.79,192.0.2.71,42519,80,synthetic_tx_00000131,"[""synthetic_wallet_000587""]","[""synthetic_wallet_002321""]",[1.03192164],[1.03170023],0.00022139,P2SH_P2WPKH,BR,64518,NORMAL
2025-01-27T05:43:51+00:00,198.51.100.105,203.0.113.139,51934,18444,synthetic_tx_00000132,"[""synthetic_wallet_001859""]","[""synthetic_wallet_001397""]",[0.95663008],[0.95554488],0.00108518,P2PKH,BR,64520,NORMAL
2025-01-28T09:54:25+00:00,203.0.113.130,192.0.2.204,40809,8333,synthetic_tx_00000133,"[""synthetic_wallet_000638""]","[""synthetic_wallet_000204"",""synthetic_wallet_000335""]",[1.13562679],"[0.56749249,0.5674925]",0.00064178,P2WPKH,DE,64519,MIXING_LIKE
2025-01-29T12:34:02+00:00,203.0.113.91,198.51.100.213,45489,8333,synthetic_tx_00000134,"[""synthetic_wallet_002099""]","[""synthetic_wallet_000467""]",[1.1032884],[1.10285634],0.00043204,P2WPKH,BR,64520,NORMAL
2025-01-30T01:59:40+00:00,192.0.2.119,192.0.2.206,14867,443,synthetic_tx_00000135,"[""synthetic_wallet_001619""]","[""synthetic_wallet_002456""]",[0.06883336],[0.06837423],0.00045911,P2WPKH,BR,64520,NORMAL
2025-01-31T15:40:46+00:00,192.0.2.32,203.0.113.31,47139,8333,synthetic_tx_00000136,"[""synthetic_wallet_000032""]","[""synthetic_wallet_002039""]",[0.48045226],[0.47987573],0.00057651,P2WPKH,CA,64513,NORMAL
2025-02-01T00:40:56+00:00,192.0.2.174,198.51.100.34,21540,8333,synthetic_tx_00000137,"[""synthetic_wallet_000174""]","[""synthetic_wallet_001788""]",[1.17639791],[1.17627187],0.00012602,P2TR,GB,64515,NORMAL
2025-02-02T11:49:28+00:00,192.0.2.211,198.51.100.218,31176,443,synthetic_tx_00000138,"[""synthetic_wallet_001711""]","[""synthetic_wallet_000472"",""synthetic_wallet_001660"",""synthetic_wallet_000086""]",[0.47108929],"[0.15655577,0.15655577,0.15655578]",0.00142195,P2PKH,FR,64512,EXCHANGE_LIKE
2025-02-03T15:51:44+00:00,198.51.100.180,192.0.2.248,26960,18444,synthetic_tx_00000139,"[""synthetic_wallet_000434""]","[""synthetic_wallet_000998""]",[1.49273466],[1.49194394],0.0007907,P2WPKH,DE,64515,NORMAL
2025-02-04T18:35:10+00:00,203.0.113.181,198.51.100.59,13731,443,synthetic_tx_00000140,"[""synthetic_wallet_000689""]","[""synthetic_wallet_000313""]",[1.60140043],[1.60059981],0.0008006,P2WPKH,IN,64520,NORMAL
2025-01-01T09:19:10+00:00,203.0.113.97,198.51.100.168,50845,80,synthetic_tx_00000141,"[""synthetic_wallet_000605""]","[""synthetic_wallet_000422"",""synthetic_wallet_000600""]",[0.53331592],"[0.26620416,0.26620417]",0.00090757,P2SH_P2WPKH,IN,64516,EXCHANGE_LIKE
2025-01-15T10:02:21+00:00,192.0.2.161,198.51.100.148,43163,8333,synthetic_tx_00000142,"[""synthetic_wallet_000161""]","[""synthetic_wallet_001902"",""synthetic_wallet_002311"",""synthetic_wallet_002375""]",[12.27634594],"[4.09167389,4.09167389,4.09167389]",0.00132425,P2WPKH,IN,64512,HIGH_NETWORK_DIVERSITY
2025-01-03T16:00:40+00:00,203.0.113.37,203.0.113.111,20869,18444,synthetic_tx_00000143,"[""synthetic_wallet_001295""]","[""synthetic_wallet_000619""]",[0.21730133],[0.21663242],0.00066889,P2PKH,BR,64516,LAYERING_LIKE
2025-01-04T16:48:41+00:00,198.51.100.50,203.0.113.15,55530,8333,synthetic_tx_00000144,"[""synthetic_wallet_000304""]","[""synthetic_wallet_001273""]",[1.15718897],[1.15709418],9.477e-05,P2PKH,SG,64515,NORMAL
2025-01-05T16:50:48+00:00,203.0.113.69,192.0.2.75,49449,443,synthetic_tx_00000145,"[""synthetic_wallet_002077""]","[""synthetic_wallet_001575""]",[1.47180705],[1.47037523],0.0014318,P2SH_P2WPKH,US,64518,NORMAL
2025-01-06T05:29:33+00:00,198.51.100.195,203.0.113.47,54171,443,synthetic_tx_00000146,"[""synthetic_wallet_001949""]","[""synthetic_wallet_002055""]",[2.39641978],[2.39573848],0.00068128,P2PKH,IN,64520,NORMAL
2025-01-07T09:01:12+00:00,203.0.113.199,192.0.2.161,35369,8333,synthetic_tx_00000147,"[""synthetic_wallet_000707""]","[""synthetic_wallet_000161""]",[1.78367318],[1.78218659],0.00148657,P2SH_P2WPKH,BR,64518,NORMAL
2025-01-08T14:52:58+00:00,198.51.100.155,192.0.2.88,4455,18444,synthetic_tx_00000148,"[""synthetic_wallet_001159""]","[""synthetic_wallet_001588""]",[1.94743873],[1.94641715],0.00102156,P2WPKH,FR,64520,NORMAL
2025-01-09T14:04:27+00:00,198.51.100.134,192.0.2.37,44052,18444,synthetic_tx_00000149,"[""synthetic_wallet_000388""]","[""synthetic_wallet_002287""]",[0.74616009],[0.74507171],0.00108836,P2SH_P2WPKH,SG,64519,NORMAL
2025-01-10T12:44:11+00:00,192.0.2.137,203.0.113.72,44417,8333,synthetic_tx_00000150,"[""synthetic_wallet_002387""]","[""synthetic_wallet_000580""]",[0.81006776],[0.80908022],0.00098752,P2PKH,BR,64518,NORMAL
2025-01-11T04:39:10+00:00,192.0.2.43,203.0.113.88,49440,18444,synthetic_tx_00000151,"[""synthetic_wallet_001543""]","[""synthetic_wallet_001346""]",[1.69178518],[1.69054001],0.00124515,P2PKH,FR,64514,NORMAL
2025-01-12T06:33:47+00:00,192.0.2.235,203.0.113.225,51234,8333,synthetic_tx_00000152,"[""synthetic_wallet_001735""]","[""synthetic_wallet_001483"",""synthetic_wallet_000075"",""synthetic_wallet_001486"",""synthetic_wallet_001266""]",[2.38036482],"[0.5949614,0.5949614,0.5949614,0.59496142]",0.00051918,P2SH_P2WPKH,FR,64516,EXCHANGE_LIKE
2025-01-17T10:02:32+00:00,192.0.2.40,198.51.100.209,58936,8333,synthetic_tx_00000153,"[""synthetic_wallet_000040""]","[""synthetic_wallet_001213"",""synthetic_wallet_000416""]",[13.88720123],"[6.94297344,6.94297344]",0.00125433,P2WPKH,SG,64521,HIGH_NETWORK_DIVERSITY
2025-01-14T13:42:57+00:00,203.0.113.29,192.0.2.198,46430,80,synthetic_tx_00000154,"[""synthetic_wallet_000537""]","[""synthetic_wallet_002448""]",[0.42791927],[0.42763979],0.00027946,P2TR,JP,64518,LAYERING_LIKE
2025-01-15T16:10:22+00:00,203.0.113.235,192.0.2.223,52391,8333,synthetic_tx_00000155,"[""synthetic_wallet_001493""]","[""synthetic_wallet_000973""]",[1.54595878],[1.5448277],0.00113106,P2SH_P2WPKH,IN,64514,NORMAL
2025-01-16T13:23:33+00:00,198.51.100.168,192.0.2.45,29898,8333,synthetic_tx_00000156,"[""synthetic_wallet_001922""]","[""synthetic_wallet_000795""]",[1.71185172],[1.71099178],0.00085992,P2WPKH,DE,64513,NORMAL
2025-01-14T10:02:36+00:00,192.0.2.129,203.0.113.154,53535,8333,synthetic_tx_00000157,"[""synthetic_wallet_000129""]","[""synthetic_wallet_002162""]",[17.39451335],[17.39328616],0.00122717,P2WPKH,JP,64520,RAPID_TRANSFER
2025-01-18T20:11:24+00:00,198.51.100.215,192.0.2.21,34834,443,synthetic_tx_00000158,"[""synthetic_wallet_001969""]","[""synthetic_wallet_001521""]",[2.33901921],[2.3379492],0.00106999,P2PKH,US,64520,NORMAL
2025-01-17T10:02:38+00:00,192.0.2.70,198.51.100.88,63048,443,synthetic_tx_00000159,"[""synthetic_wallet_000070""]","[""synthetic_wallet_001842""]",[2.69490838],[2.69424653],0.00066183,P2WPKH,AU,64521,RAPID_TRANSFER
2025-01-20T13:36:55+00:00,192.0.2.200,192.0.2.124,25594,8333,synthetic_tx_00000160,"[""synthetic_wallet_001700""]","[""synthetic_wallet_001624"",""synthetic_wallet_002058""]",[0.62765628],"[0.31308221,0.31308221]",0.00149184,P2WPKH,CA,64521,MIXING_LIKE
2025-01-21T10:26:41+00:00,203.0.113.116,203.0.113.56,55491,8333,synthetic_tx_00000161,"[""synthetic_wallet_001374""]","[""synthetic_wallet_000564"",""synthetic_wallet_000157""]",[2.29762062],"[1.14845332,1.14845332]",0.00071396,P2TR,GB,64515,MIXING_LIKE
2025-01-22T00:41:30+00:00,192.0.2.22,198.51.100.72,36990,18444,synthetic_tx_00000162,"[""synthetic_wallet_000022""]","[""synthetic_wallet_000326""]",[0.67701362],[0.6757595],0.0012541,P2TR,AU,64513,NORMAL
2025-01-23T10:57:52+00:00,198.51.100.177,192.0.2.224,42898,443,synthetic_tx_00000163,"[""synthetic_wallet_001181""]","[""synthetic_wallet_000974""]",[0.34852845],[0.34816316],0.00036527,P2PKH,IN,64512,NORMAL
2025-01-24T19:31:01+00:00,203.0.113.40,192.0.2.196,16879,8333,synthetic_tx_00000164,"[""synthetic_wallet_002048""]","[""synthetic_wallet_002446""]",[0.09026661],[0.08948868],0.00077791,P2WPKH,CA,64519,NORMAL
2025-01-25T20:46:38+00:00,203.0.113.188,192.0.2.236,6634,8333,synthetic_tx_00000165,"[""synthetic_wallet_001446""]","[""synthetic_wallet_000986""]",[1.07059061],[1.06959068],0.00099991,P2WPKH,GB,64517,NORMAL
2025-01-26T18:28:16+00:00,203.0.113.147,203.0.113.222,2356,8333,synthetic_tx_00000166,"[""synthetic_wallet_002155""]","[""synthetic_wallet_002230""]",[1.97671022],[1.97594384],0.00076636,P2TR,FR,64516,NORMAL
2025-01-27T09:14:06+00:00,192.0.2.85,192.0.2.30,5451,8333,synthetic_tx_00000167,"[""synthetic_wallet_001585""]","[""synthetic_wallet_001530""]",[1.88092565],[1.88038356],0.00054207,P2PKH,US,64516,NORMAL
2025-01-05T10:02:47+00:00,192.0.2.189,203.0.113.105,54338,8333,synthetic_tx_00000168,"[""synthetic_wallet_000189""]","[""synthetic_wallet_001363""]",[0.8458256],[0.84500202],0.00082356,P2TR,JP,64520,RAPID_TRANSFER
2025-01-02T10:02:48+00:00,192.0.2.123,203.0.113.240,14096,443,synthetic_tx_00000169,"[""synthetic_wallet_000123""]","[""synthetic_wallet_000748"",""synthetic_wallet_000554"",""synthetic_wallet_000260"",""synthetic_wallet_001876""]",[5.31729415],"[1.32930471,1.32930471,1.32930471,1.32930473]",7.527e-05,P2WPKH,NL,64514,HIGH_NETWORK_DIVERSITY
2025-01-30T09:13:22+00:00,203.0.113.217,198.51.100.186,19774,8333,synthetic_tx_00000170,"[""synthetic_wallet_002225""]","[""synthetic_wallet_001940""]",[0.13972089],[0.13874699],0.00097388,P2PKH,IN,64516,NORMAL
2025-01-31T04:31:55+00:00,203.0.113.102,198.51.100.116,27239,8333,synthetic_tx_00000171,"[""synthetic_wallet_001360""]","[""synthetic_wallet_001120""]",[2.00838891],[2.00772783],0.00066106,P2TR,SG,64521,LAYERING_LIKE
2025-02-01T18:06:51+00:00,192.0.2.16,203.0.113.26,18503,18444,synthetic_tx_00000172,"[""synthetic_wallet_000766""]","[""synthetic_wallet_002034""]",[0.94999997],[0.94880199],0.00119796,P2TR,AU,64517,NORMAL
2025-02-02T19:51:36+00:00,192.0.2.218,203.0.113.232,22514,8333,synthetic_tx_00000173,"[""synthetic_wallet_002468""]","[""synthetic_wallet_000740""]",[0.76972773],[0.76956484],0.00016287,P2WPKH,CA,64519,NORMAL
2025-02-03T16:09:43+00:00,192.0.2.246,203.0.113.175,58042,18444,synthetic_tx_00000174,"[""synthetic_wallet_001746""]","[""synthetic_wallet_000683""]",[0.91129011],[0.91121698],7.311e-05,P2TR,GB,64517,NORMAL
2025-02-04T23:12:40+00:00,192.0.2.235,198.51.100.55,50169,8333,synthetic_tx_00000175,"[""synthetic_wallet_000235""]","[""synthetic_wallet_000309""]",[1.04521507],[1.04444055],0.0007745,P2PKH,FR,64516,NORMAL
2025-01-01T01:16:01+00:00,192.0.2.239,198.51.100.41,43305,8333,synthetic_tx_00000176,"[""synthetic_wallet_002489""]","[""synthetic_wallet_001795""]",[0.35926356],[0.35890191],0.00036163,P2TR,IN,64520,NORMAL
2025-01-02T16:09:48+00:00,192.0.2.133,203.0.113.122,35722,8333,synthetic_tx_00000177,"[""synthetic_wallet_000133""]","[""synthetic_wallet_000630"",""synthetic_wallet_001844"",""synthetic_wallet_001521"",""synthetic_wallet_001525""]",[1.91955696],"[0.47967295,0.47967295,0.47967295,0.47967295]",0.00086514,P2WPKH,US,64514,MIXING_LIKE
2025-01-03T18:10:10+00:00,198.51.100.19,192.0.2.107,8741,8333,synthetic_tx_00000178,"[""synthetic_wallet_001023""]","[""synthetic_wallet_000107"",""synthetic_wallet_000763""]",[1.31847592],"[0.65855236,0.65855236]",0.00137118,P2WPKH,NL,64514,EXCHANGE_LIKE
2025-01-04T04:56:30+00:00,192.0.2.129,198.51.100.167,59919,8333,synthetic_tx_00000179,"[""synthetic_wallet_000879""]","[""synthetic_wallet_001171"",""synthetic_wallet_002013"",""synthetic_wallet_000820"",""synthetic_wallet_000503""]",[2.13942441],"[0.53468521,0.53468521,0.53468521,0.53468522]",0.00068354,P2PKH,NL,64520,EXCHANGE_LIKE
2025-01-12T10:02:59+00:00,192.0.2.217,203.0.113.53,20053,80,synthetic_tx_00000180,"[""synthetic_wallet_000217""]","[""synthetic_wallet_001311""]",[12.78625174],[12.78542222],0.0008295,P2SH_P2WPKH,US,64518,RAPID_TRANSFER
2025-01-04T10:03:00+00:00,192.0.2.131,192.0.2.170,16538,80,synthetic_tx_00000181,"[""synthetic_wallet_000131""]","[""synthetic_wallet_000920""]",[17.73312921],[17.73193901],0.00119018,P2WPKH,BR,64512,RAPID_TRANSFER
2025-01-07T20:05:05+00:00,192.0.2.12,198.51.100.162,5332,8333,synthetic_tx_00000182,"[""synthetic_wallet_001512""]","[""synthetic_wallet_001916""]",[0.36793951],[0.36661196],0.00132753,P2TR,ZA,64513,NORMAL
2025-01-08T02:41:06+00:00,192.0.2.178,192.0.2.106,5884,8333,synthetic_tx_00000183,"[""synthetic_wallet_001678""]","[""synthetic_wallet_002356""]",[0.35705062],[0.35656823],0.00048237,P2WPKH,AU,64519,NORMAL
2025-01-09T06:37:30+00:00,192.0.2.9,192.0.2.159,33979,80,synthetic_tx_00000184,"[""synthetic_wallet_002259""]","[""synthetic_wallet_002409""]",[1.93106501],[1.93086273],0.00020226,P2PKH,NL,64520,NORMAL
2025-01-10T05:53:49+00:00,198.51.100.242,203.0.113.167,23700,18444,synthetic_tx_00000185,"[""synthetic_wallet_001246""]","[""synthetic_wallet_000675""]",[0.84051884],[0.83945192],0.0010669,P2WPKH,AU,64517,NORMAL
2025-01-11T23:07:18+00:00,198.51.100.23,192.0.2.55,41985,8333,synthetic_tx_00000186,"[""synthetic_wallet_001027""]","[""synthetic_wallet_000805""]",[2.39306149],[2.39264254],0.00041893,P2PKH,FR,64518,LAYERING_LIKE
2025-01-12T21:08:26+00:00,203.0.113.183,192.0.2.176,48251,443,synthetic_tx_00000187,"[""synthetic_wallet_000691""]","[""synthetic_wallet_002426""]",[0.42777595],[0.42678442],0.00099151,P2PKH,FR,64512,NORMAL
2025-01-13T01:39:18+00:00,192.0.2.117,198.51.100.80,18368,8333,synthetic_tx_00000188,"[""synthetic_wallet_000117""]","[""synthetic_wallet_000334""]",[2.37393979],[2.37278095],0.00115882,P2TR,JP,64518,LAYERING_LIKE
2025-01-14T22:50:03+00:00,192.0.2.125,203.0.113.33,20822,8333,synthetic_tx_00000189,"[""synthetic_wallet_000125""]","[""synthetic_wallet_002041""]",[1.38666483],[1.38569837],0.00096644,P2TR,IN,64516,NORMAL
2025-01-15T05:45:19+00:00,198.51.100.45,192.0.2.246,14394,8333,synthetic_tx_00000190,"[""synthetic_wallet_000299""]","[""synthetic_wallet_000246""]",[1.12703347],[1.12630192],0.00073153,P2SH_P2WPKH,BR,64520,NORMAL
2025-01-16T14:31:00+00:00,203.0.113.50,203.0.113.158,37832,8333,synthetic_tx_00000191,"[""synthetic_wallet_001308""]","[""synthetic_wallet_001416""]",[0.37037707],[0.36981495],0.0005621,P2SH_P2WPKH,ZA,64519,NORMAL
2025-01-17T09:01:35+00:00,198.51.100.92,198.51.100.89,62980,8333,synthetic_tx_00000192,"[""synthetic_wallet_001096""]","[""synthetic_wallet_001843""]",[0.39515021],[0.39506479],8.54e-05,P2TR,SG,64517,NORMAL
